30	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
30	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
29	NC_011165_Pseudomonas phage LBL3	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_011165_Pseudomonas phage LBL3	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
29	NC_011165_Pseudomonas phage LBL3	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_011756_Pseudomonas phage SN	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_011756_Pseudomonas phage SN	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
29	NC_011756_Pseudomonas phage SN	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_014791_Ugandan cassava brown streak virus	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_014791_Ugandan cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
29	NC_014791_Ugandan cassava brown streak virus	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_011703_Pseudomonas phage 14-1	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_011703_Pseudomonas phage 14-1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
29	NC_011703_Pseudomonas phage 14-1	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Flavobacteriaceae_Flavobacterium
29	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cytophagaceae_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_Sediminibacterium
29	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
29	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
29	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
29	NC_019451_Pseudomonas phage NH-4	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_019451_Pseudomonas phage NH-4	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
29	NC_019451_Pseudomonas phage NH-4	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Flavobacteriaceae_Flavobacterium
29	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cytophagaceae_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_Sediminibacterium
29	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
29	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
29	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
29	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
29	NC_019935_Pseudomonas phage KPP12	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
29	NC_019935_Pseudomonas phage KPP12	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Flavobacteriaceae_Flavobacterium
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cytophagaceae_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_Sediminibacterium
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
29	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Flavobacteriaceae_Flavobacterium
29	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cytophagaceae_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_Sediminibacterium
29	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
29	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
29	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
28	NC_011165_Pseudomonas phage LBL3	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_011756_Pseudomonas phage SN	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_014791_Ugandan cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
28	NC_011703_Pseudomonas phage 14-1	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
28	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
28	NC_007810_Pseudomonas phage F8	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
28	NC_019451_Pseudomonas phage NH-4	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
28	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
28	NC_011810_Pseudomonas phage PB1	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
28	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
28	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
28	NC_011166_Pseudomonas phage LMA2	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Flavobacteriaceae_Flavobacterium
28	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cytophagaceae_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_Sediminibacterium
28	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter
28	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_unclassified_unclassified_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_Flavobacteria_Flavobacteriales_Cryomorphaceae_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_unclassified_unclassified_unclassified_unclassified
28	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified
28	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
28	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
28	NC_012698_Cassava brown streak virus	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
27	NC_011165_Pseudomonas phage LBL3	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_011165_Pseudomonas phage LBL3	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_011756_Pseudomonas phage SN	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_011756_Pseudomonas phage SN	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_014791_Ugandan cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_014791_Ugandan cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_011703_Pseudomonas phage 14-1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_011703_Pseudomonas phage 14-1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
27	NC_019451_Pseudomonas phage NH-4	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_019451_Pseudomonas phage NH-4	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
27	NC_019935_Pseudomonas phage KPP12	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
27	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
27	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
27	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_unclassified
27	NC_017674_Pseudomonas phage JG024	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
27	NC_017674_Pseudomonas phage JG024	Bacteria_Actinobacteria_Actinobacteria_unclassified_unclassified_unclassified
27	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Chitinophagaceae_unclassified
26	NC_007810_Pseudomonas phage F8	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
26	NC_007810_Pseudomonas phage F8	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
26	NC_011810_Pseudomonas phage PB1	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
26	NC_011810_Pseudomonas phage PB1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
26	NC_011166_Pseudomonas phage LMA2	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
26	NC_011166_Pseudomonas phage LMA2	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
26	NC_017674_Pseudomonas phage JG024	Bacteria_Proteobacteria_Betaproteobacteria_unclassified_unclassified_unclassified
26	NC_012698_Cassava brown streak virus	Bacteria_Bacteroidetes_Sphingobacteria_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus
26	NC_012698_Cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Albidiferax
25	NC_011165_Pseudomonas phage LBL3	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
25	NC_011756_Pseudomonas phage SN	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
25	NC_014791_Ugandan cassava brown streak virus	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
25	NC_011703_Pseudomonas phage 14-1	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
25	NC_019451_Pseudomonas phage NH-4	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
25	NC_019935_Pseudomonas phage KPP12	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas
